fold_id,params,vol_threshold,direction_threshold,coverage,validation_macro_f1,test_accuracy,test_macro_f1,test_precision_macro,test_recall_macro,test_f1_bull,test_f1_bear,test_precision_bull,test_recall_bull,test_bull_prediction_rate
1,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 15, ""n_estimators"": 300, ""reg_alpha"": 0, ""reg_lambda"": 3.0, ""subsample"": 0.8}",0.325,0.45,0.2713936430317848,0.494776323678928,0.5645645645645646,0.5588194983781808,0.5587431693989071,0.5591526045487895,0.6091644204851752,0.5084745762711864,0.6174863387978142,0.601063829787234,0.5495495495495496
1,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 15, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",0.325,0.425,0.2713936430317848,0.49761384583873836,0.5645645645645646,0.5194805194805194,0.5435222672064777,0.533914159941306,0.6666666666666666,0.3722943722943723,0.5870445344129555,0.7712765957446809,0.7417417417417418
1,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 15, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.8}",0.325,0.425,0.2713936430317848,0.49574689025872165,0.5525525525525525,0.517292706418002,0.5312852800694745,0.5264306676449009,0.6477541371158393,0.3868312757201646,0.5829787234042553,0.7287234042553191,0.7057057057057057
1,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 30, ""n_estimators"": 300, ""reg_alpha"": 0, ""reg_lambda"": 1.0, ""subsample"": 0.8}",0.325,0.425,0.2713936430317848,0.4659903349662386,0.5615615615615616,0.5381326949384405,0.5455148833467418,0.541507703595011,0.6421568627450981,0.43410852713178294,0.5954545454545455,0.6968085106382979,0.6606606606606606
1,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 30, ""n_estimators"": 300, ""reg_alpha"": 0, ""reg_lambda"": 3.0, ""subsample"": 0.8}",0.325,0.4,0.2713936430317848,0.4821353568728474,0.5615615615615616,0.4998148148148148,0.5365552091172991,0.5249449743213499,0.6755555555555556,0.32407407407407407,0.5801526717557252,0.8085106382978723,0.7867867867867868
1,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 30, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",0.325,0.5,0.2713936430317848,0.46896086369770584,0.5585585585585585,0.5558509431736728,0.5837980051833818,0.5782831988261189,0.5211726384364821,0.5905292479108635,0.6722689075630253,0.425531914893617,0.35735735735735735
1,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 30, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.8}",0.325,0.425,0.2713936430317848,0.4743668037785685,0.5525525525525525,0.5330823883687009,0.5374413145539906,0.5351063829787235,0.628428927680798,0.4377358490566038,0.5915492957746479,0.6702127659574468,0.6396396396396397
1,"{""colsample_bytree"": 0.85, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 15, ""n_estimators"": 300, ""reg_alpha"": 0, ""reg_lambda"": 1.0, ""subsample"": 0.8}",0.325,0.425,0.2713936430317848,0.5037721386896173,0.5885885885885885,0.5545911642665364,0.5746308016877637,0.5622890682318415,0.6776470588235294,0.4315352697095436,0.6075949367088608,0.7659574468085106,0.7117117117117117
1,"{""colsample_bytree"": 0.85, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 15, ""n_estimators"": 300, ""reg_alpha"": 0, ""reg_lambda"": 3.0, ""subsample"": 0.8}",0.325,0.5,0.2713936430317848,0.4903256017854296,0.5255255255255256,0.5232511779630301,0.5460725662341699,0.5435069699192957,0.49032258064516127,0.5561797752808989,0.6229508196721312,0.40425531914893614,0.3663663663663664
1,"{""colsample_bytree"": 0.85, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 15, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",0.325,0.45,0.2713936430317848,0.4880679611650486,0.5795795795795796,0.5748832798365917,0.5748366013071895,0.5756052824651504,0.6195652173913043,0.5302013422818792,0.6333333333333333,0.6063829787234043,0.5405405405405406
