label_quantile,target_high_rate,target,model,params,fold_id,chosen_threshold,validation_selected_macro_f1,validation_accuracy,validation_macro_f1,validation_f1_high,validation_f1_low,validation_precision_macro,validation_recall_macro,validation_auc_roc,validation_mcc,test_accuracy,test_macro_f1,test_f1_high,test_f1_low,test_precision_macro,test_recall_macro,test_auc_roc,test_mcc
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 400}",1,0.5,0.7364948529067912,0.75,0.7364948529067912,0.796149490373726,0.6768402154398564,0.7363396971691902,0.7366532113675575,0.8274357889254207,0.472992804633326,0.7208333333333333,0.6515785140083639,0.49624060150375937,0.8069164265129684,0.6659700136301681,0.6447400893425197,0.7106760461972826,0.3099839647530803
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 400}",2,0.6,0.7664728635494391,0.7895833333333333,0.7664728635494391,0.6930091185410334,0.8399366085578447,0.7746973421568648,0.7609113712374582,0.8040280100334448,0.5354312662422054,0.7791666666666667,0.5585360116304628,0.24644549763033174,0.870626525630594,0.8854466858789625,0.5702702702702702,0.720798181358929,0.3291531120405497
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 400}",3,0.425,0.5818186174673535,0.7895833333333333,0.5818186174673535,0.28705882352941176,0.8765784114052954,0.5801701226745146,0.5836771395324236,0.6899514557400943,0.16380972549109377,0.7861111111111111,0.6683803935291109,0.47079037800687284,0.865970409051349,0.6766723842195541,0.6618902299114313,0.7229073929603965,0.3382397546138202
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 400}",4,0.55,0.7244526329768046,0.8729166666666667,0.7244526329768046,0.5221932114882507,0.9267120544653584,0.8342948468075154,0.683910472972973,0.810962573902027,0.4959045206037053,0.7805555555555556,0.5823543233082706,0.29464285714285715,0.8700657894736842,0.6373456790123456,0.5742216456634545,0.7024532060785768,0.20193090225184324
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 400}",5,0.425,0.6166393809987329,0.6423611111111112,0.6166393809987329,0.5173383317713215,0.7159404302261445,0.6185642182721562,0.6362430128168934,0.6548608209587262,0.25419320454865296,0.70625,0.7049110280976906,0.6850335070737156,0.7247885491216656,0.707569232194128,0.7123790025645632,0.8117701409029078,0.4199206901141268
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 400}",6,0.5,0.7484614040926304,0.7729166666666667,0.7484614040926304,0.6700302724520686,0.8268925357331922,0.7523093399005808,0.7453826691967109,0.8141724646847985,0.49764380549973575,0.8368055555555556,0.6364570027684702,0.3665768194070081,0.9063371861299322,0.7160700767816589,0.6134559884559885,0.7114097322430656,0.31314178345934246
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 400}",7,0.375,0.5250303380911818,0.7770833333333333,0.5250303380911818,0.17902813299232737,0.8710325431900362,0.526813777273498,0.5240696803196804,0.5530368069430569,0.05080941043295835,0.7951388888888888,0.641322547116522,0.40643863179074446,0.8762064624422996,0.6306159873301659,0.6588199522515353,0.7827407318428206,0.288058500107628
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 400}",8,0.425,0.5816702249450787,0.7652777777777777,0.5816702249450787,0.3045267489711934,0.858813700918964,0.5760979049153908,0.5921467884313396,0.6646262444542697,0.1674774915540201,0.7159722222222222,0.6825887855151491,0.579650565262076,0.7855270057682223,0.6773538961038961,0.7060586913622743,0.7683772995937767,0.38233656241154645
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 20, ""n_estimators"": 400}",0,0.5,0.6217811336413057,0.9173611111111111,0.6217811336413057,0.2874251497005988,0.9561371175820126,0.7705759622247845,0.5880335365853658,0.6709103467987806,0.3086730235678922,0.7229166666666667,0.7203106296661749,0.6933128362797848,0.747308423052565,0.7200255102040816,0.7206815854907123,0.8284179220905856,0.44070660734887845
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 20, ""n_estimators"": 400}",1,0.5,0.7248928589869366,0.7430555555555556,0.7248928589869366,0.7955801104972375,0.6542056074766355,0.7292358245581598,0.7219880204433737,0.8220462091864968,0.45116563215019134,0.7194444444444444,0.6535526102657431,0.5024630541871922,0.804642166344294,0.6648447997085013,0.6475000622635401,0.6999463401491156,0.3118629071936881
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 20, ""n_estimators"": 400}",2,0.6,0.7634297581077784,0.7854166666666667,0.7634297581077784,0.6913086913086913,0.8355508249068654,0.7689478601887361,0.7593227424749164,0.8050710702341137,0.5281829103138549,0.8048611111111111,0.6583445279313311,0.4346076458752515,0.8820814099874108,0.8254253347806011,0.6370674412730488,0.7185652942662288,0.42239894869093725
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 20, ""n_estimators"": 400}",3,0.425,0.5907239742856181,0.7888888888888889,0.5907239742856181,0.3059360730593607,0.8755118755118755,0.5871225548644904,0.5953312881272259,0.6928116098749759,0.18226909096351773,0.7805555555555556,0.6657224461970639,0.4697986577181208,0.861646234676007,0.6701388888888888,0.6619017025377449,0.7310013308246524,0.331938402592959
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 20, ""n_estimators"": 400}",4,0.575,0.7238780212501983,0.8715277777777778,0.7238780212501983,0.5219638242894057,0.9257922182109908,0.8262906828241359,0.6845967060810811,0.8031929634712838,0.49084492571190863,0.7791666666666667,0.5718757362592979,0.273972602739726,0.8697788697788698,0.6304655893579575,0.5661137879911046,0.6950547859525575,0.18574794012259202
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 20, ""n_estimators"": 400}",5,0.475,0.6133022635331213,0.6555555555555556,0.6133022635331213,0.4854771784232365,0.7411273486430062,0.6108841231885422,0.6197052679125967,0.6589147987126645,0.2304206038837484,0.7215277777777778,0.7166465722449664,0.6794564348521183,0.7538367096378146,0.71578125,0.7181162009717306,0.8136595073432585,0.4338911683403166
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 20, ""n_estimators"": 400}",6,0.525,0.7519331619287392,0.7784722222222222,0.7519331619287392,0.6707946336429309,0.8330716902145474,0.759738961843657,0.746584440227704,0.8132742989668986,0.5061524928775639,0.8409722222222222,0.6390823392665412,0.3691460055096419,0.9090186730234406,0.7322005978890855,0.6144179894179894,0.7120243439687883,0.3259934082285971
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 20, ""n_estimators"": 400}",7,0.35,0.5207029689788311,0.75,0.5207029689788311,0.1891891891891892,0.8522167487684729,0.5200461737710457,0.5222277722277723,0.5516202547452548,0.04221761644721999,0.7743055555555556,0.6431488000878403,0.42680776014109345,0.8594898400345872,0.6288978067491511,0.6842332467454466,0.7820462769711257,0.30820292948486544
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 20, ""n_estimators"": 400}",8,0.425,0.5679201669671377,0.7493055555555556,0.5679201669671377,0.2879684418145957,0.8478718921196797,0.5631086883426418,0.5808380722965041,0.6674124498787943,0.14285075723677532,0.7159722222222222,0.6850816410446161,0.5864509605662285,0.7837123215230037,0.6805555555555556,0.7118490820486101,0.7720293008857695,0.3911548476152188
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 40, ""n_estimators"": 400}",0,0.525,0.6228391828182295,0.9180555555555555,0.6228391828182295,0.2891566265060241,0.9565217391304348,0.7786996020722277,0.5884146341463414,0.6617699599847562,0.31394982627131335,0.7333333333333333,0.73,0.7,0.76,0.7303956570646061,0.7296767588123446,0.831350982399688,0.4600718542099231
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 40, ""n_estimators"": 400}",1,0.475,0.7271996082593465,0.7625,0.7271996082593465,0.8253319713993871,0.6290672451193059,0.7723387367585555,0.7178049415671083,0.8236433477652267,0.4871004933118309,0.6763888888888889,0.632024566790963,0.5042553191489362,0.7597938144329897,0.6292047086335617,0.6371031831385805,0.7064896721768013,0.2661907348511901
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 40, ""n_estimators"": 400}",2,0.625,0.7624039133473096,0.7875,0.7624039133473096,0.6851851851851852,0.839622641509434,0.7737272043280428,0.7555183946488294,0.8101651337792644,0.5289322672010608,0.8152777777777778,0.6811305613181002,0.4743083003952569,0.8879528222409435,0.8453175748827138,0.6546855266481435,0.7286941146754231,0.46223643703884837
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 40, ""n_estimators"": 400}",3,0.45,0.5884966097732055,0.79375,0.5884966097732055,0.2978723404255319,0.8791208791208791,0.5870098039215687,0.5901301174230403,0.6916401220854833,0.17711243710599991,0.7895833333333333,0.6618657367044464,0.4540540540540541,0.8696774193548387,0.6787824387197926,0.6511002248634757,0.7276656647239685,0.3287191305184487
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 40, ""n_estimators"": 400}",4,0.65,0.7252662447908628,0.8763888888888889,0.7252662447908628,0.521505376344086,0.9290271132376395,0.8580581310553183,0.6814294763513513,0.8075050147804054,0.509754055288273,0.7826388888888889,0.5348602010941188,0.1953727506426735,0.874347651545564,0.6253744302148904,0.5418133802816901,0.6946262277613047,0.14480785514847508
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 40, ""n_estimators"": 400}",5,0.475,0.6062462362469896,0.6395833333333333,0.6062462362469896,0.49167482859941236,0.7208176438945669,0.6056134259259259,0.6187058889955395,0.6527039692846255,0.2239369162456391,0.7173611111111111,0.7139609487977019,0.6827747466874513,0.7451471509079524,0.7132626488095238,0.717294908976761,0.8136002795551599,0.4305386758989646
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 40, ""n_estimators"": 400}",6,0.525,0.7573260073260073,0.7791666666666667,0.7573260073260073,0.6845238095238095,0.8301282051282052,0.7588059243342797,0.755977229601518,0.8146067889521401,0.514775382144675,0.8375,0.6388331532643927,0.3709677419354839,0.9066985645933014,0.7181818181818181,0.6154401154401155,0.7011550692106248,0.31740784034326164
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 40, ""n_estimators"": 400}",7,0.375,0.5229470962765089,0.7590277777777777,0.5229470962765089,0.1873536299765808,0.858540562576437,0.5225281321171732,0.5235077422577423,0.5498251748251748,0.04602545049682288,0.7770833333333333,0.6272351255734736,0.3908918406072106,0.8635784105397365,0.6158267020335986,0.651950479736933,0.7815094821243562,0.2653294023688449
0.67,0.24944844830122076,SOL,RandomForest,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 40, ""n_estimators"": 400}",8,0.425,0.5772156505914467,0.7479166666666667,0.5772156505914467,0.30857142857142855,0.845859872611465,0.5713233974806262,0.595451357655776,0.6688112698388498,0.16502018206447747,0.7104166666666667,0.6813373134328358,0.5850746268656717,0.7776,0.6781457164711882,0.7108494380539006,0.7697046570678838,0.3876179779610824
0.67,0.24944844830122076,SOL,XGBoost,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 2, ""min_child_weight"": 10, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",0,0.3,0.6126949973103819,0.9111111111111111,0.6126949973103819,0.2727272727272727,0.9526627218934911,0.7126436781609196,0.5846036585365854,0.679151581554878,0.26825684063665545,0.7534722222222222,0.749514782890762,0.7180301826846703,0.7809993830968538,0.7512500887286953,0.7485008044463947,0.8446277607137633,0.49974333078614985
0.67,0.24944844830122076,SOL,XGBoost,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 2, ""min_child_weight"": 10, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",1,0.275,0.7435958921057881,0.7576388888888889,0.7435958921057881,0.8036015756893641,0.6835902085222122,0.7443829828178131,0.7428749308245711,0.8307846935121586,0.4872555799437446,0.7541666666666667,0.6852019731690508,0.5378590078328982,0.8325449385052034,0.7127977139119324,0.673829615256605,0.705837603102762,0.3846585225198907
0.67,0.24944844830122076,SOL,XGBoost,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 2, ""min_child_weight"": 10, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",2,0.45,0.7722388873738751,0.7986111111111112,0.7722388873738751,0.6947368421052632,0.8497409326424871,0.7896615242919641,0.7629598662207357,0.8152299331103678,0.5519759258413696,0.7881944444444444,0.6061548173847855,0.3383947939262473,0.8739148408433237,0.8203431112993751,0.5993306390502652,0.7354887597878252,0.35676258750444767
0.67,0.24944844830122076,SOL,XGBoost,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 2, ""min_child_weight"": 10, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",3,0.325,0.5779986644311101,0.8305555555555556,0.5779986644311101,0.25153374233128833,0.9044635865309318,0.6094377190694598,0.567403646108819,0.6745183774698215,0.171773121146636,0.8034722222222223,0.6770325543133257,0.4749536178107607,0.8791114908158907,0.7026145897113639,0.6622975081455647,0.7538232527190124,0.36267805571382633
0.67,0.24944844830122076,SOL,XGBoost,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 2, ""min_child_weight"": 10, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",4,0.55,0.7230162244856879,0.8805555555555555,0.7230162244856879,0.5141242937853108,0.931908155186065,0.9028103044496487,0.6747782939189189,0.8088312922297297,0.5306693802535433,0.775,0.45698071220070857,0.04142011834319527,0.8725413060582219,0.49732239979918,0.4996293550778354,0.7293799805411416,-0.0019924245712405393
0.67,0.24944844830122076,SOL,XGBoost,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 2, ""min_child_weight"": 10, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",5,0.25,0.6214103540790302,0.6472222222222223,0.6214103540790302,0.5225563909774437,0.7202643171806168,0.6228504975413175,0.6410027666421998,0.6860764496640506,0.26322811427882487,0.725,0.7239215686274509,0.7066666666666667,0.7411764705882353,0.7271556774682988,0.7323219859472201,0.8288771003654355,0.4594486178393461
0.67,0.24944844830122076,SOL,XGBoost,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 2, ""min_child_weight"": 10, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",6,0.375,0.7869061435719857,0.8055555555555556,0.7869061435719857,0.7238658777120316,0.84994640943194,0.7876984126984127,0.7861480075901328,0.8502635462787266,0.5738443258602269,0.8416666666666667,0.6415031709149357,0.37362637362637363,0.9093799682034976,0.7342943201376937,0.6164021164021164,0.7361344930789375,0.3302868736418239
0.67,0.24944844830122076,SOL,XGBoost,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 2, ""min_child_weight"": 10, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",7,0.275,0.5138486525450406,0.7944444444444444,0.5138486525450406,0.14450867052023122,0.8831886345698501,0.520303212449075,0.5142357642357642,0.5877657498751249,0.034001867340113255,0.8354166666666667,0.6716286077988206,0.4397163120567376,0.9035409035409036,0.6762219808432902,0.6674762383819577,0.8056108199822821,0.3435869291568098
0.67,0.24944844830122076,SOL,XGBoost,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 2, ""min_child_weight"": 10, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",8,0.3,0.6009833209773399,0.8159722222222222,0.6009833209773399,0.30809399477806787,0.893872647176612,0.613580603261654,0.592989129606196,0.6927836898354958,0.20554086150882858,0.7520833333333333,0.6888887006104458,0.5486725663716814,0.8291048348492102,0.6947583176396736,0.6843282227319988,0.7828839257717181,0.3789430276587504
0.67,0.24944844830122076,SOL,XGBoost,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 2, ""min_child_weight"": 30, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",0,0.275,0.6070349220831059,0.9069444444444444,0.6070349220831059,0.26373626373626374,0.9503335804299481,0.6847041847041847,0.5823170731707317,0.6853950314405488,0.24661149922284414,0.7493055555555556,0.7479655285262354,0.7295880149812735,0.7663430420711974,0.7475652173913043,0.7498464238701185,0.8450060942908683,0.49740641025160043
0.67,0.24944844830122076,SOL,XGBoost,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 2, ""min_child_weight"": 30, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",1,0.3,0.7471798205410427,0.7548611111111111,0.7471798205410427,0.7912477823772915,0.703111858704794,0.7446719169353465,0.7542929457339106,0.8318752238028582,0.4988720978200804,0.7618055555555555,0.6889263133498049,0.5383580080753702,0.8394946186242396,0.7267543859649123,0.6755831829574502,0.7065734449397855,0.39907020353457345
0.67,0.24944844830122076,SOL,XGBoost,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 2, ""min_child_weight"": 30, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",2,0.425,0.7719511065240858,0.7958333333333333,0.7719511065240858,0.6981519507186859,0.8457502623294858,0.783171448740517,0.7649665551839465,0.8157964046822742,0.5478356078212597,0.8138888888888889,0.6767178552400993,0.46613545816733065,0.8873002523128679,0.8464692799555185,0.6510987623137157,0.7367390755241223,0.45760716507066657
0.67,0.24944844830122076,SOL,XGBoost,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 2, ""min_child_weight"": 30, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",3,0.325,0.5750243860811479,0.8270833333333333,0.5750243860811479,0.24773413897280966,0.9023146331894861,0.6022526718305716,0.5653760710885434,0.6738679862555881,0.16352220574085882,0.8027777777777778,0.6735538377539584,0.4681647940074906,0.8789428815004262,0.7011779971133238,0.6583107705015833,0.7536081409756321,0.3569237662637533
0.67,0.24944844830122076,SOL,XGBoost,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 2, ""min_child_weight"": 30, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",4,0.4,0.7247432410368324,0.8666666666666667,0.7247432410368324,0.5270935960591133,0.9223928860145514,0.7989147286821705,0.6908255912162162,0.8064294763513513,0.47766339539056185,0.7777777777777778,0.575520190426359,0.2825112107623318,0.8685291700903862,0.6289958549447687,0.5688472942920682,0.7326462889177168,0.1884782808478413
0.67,0.24944844830122076,SOL,XGBoost,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 2, ""min_child_weight"": 30, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",5,0.25,0.6187253196423068,0.6444444444444445,0.6187253196423068,0.5196998123827392,0.7177508269018743,0.6204632726371857,0.6383716334481395,0.686287617864604,0.25821463789116184,0.7229166666666667,0.7217561094670043,0.7037861915367484,0.7397260273972602,0.724709733201581,0.7298669941305262,0.828111087639358,0.45454747132910084
0.67,0.24944844830122076,SOL,XGBoost,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 2, ""min_child_weight"": 30, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",6,0.35,0.782975894032828,0.7993055555555556,0.782975894032828,0.723444976076555,0.8425068119891008,0.7803428512418031,0.78617963314358,0.8487919038583176,0.5664924159167691,0.8451388888888889,0.6581556886227544,0.4053333333333333,0.9109780439121756,0.7421245624756931,0.631012506012506,0.7371900219122441,0.3562097454990367
0.67,0.24944844830122076,SOL,XGBoost,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 2, ""min_child_weight"": 30, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",7,0.275,0.5129923190063737,0.7930555555555555,0.5129923190063737,0.14367816091954022,0.882306477093207,0.5189010989010989,0.5134240759240759,0.5854301948051948,0.03185779569881254,0.8347222222222223,0.6734308060557088,0.4439252336448598,0.9029363784665579,0.6761904761904762,0.6708358984369135,0.8046010450607367,0.34698506190340594
0.67,0.24944844830122076,SOL,XGBoost,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.01, ""max_depth"": 2, ""min_child_weight"": 30, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",8,0.3,0.5991207914538934,0.8138888888888889,0.5991207914538934,0.30569948186528495,0.892542101042502,0.6103917540899421,0.5917656385784635,0.6985352411153969,0.20129748938186232,0.7555555555555555,0.693965527651055,0.5566750629722922,0.8312559923298178,0.6993746886455057,0.68965769266134,0.7825137745755639,0.3889110099936985
0.67,0.24944844830122076,SOL,XGBoost,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 2, ""min_child_weight"": 10, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",0,0.275,0.601656602699883,0.9027777777777778,0.601656602699883,0.2553191489361702,0.9479940564635958,0.6623188405797101,0.5800304878048781,0.6730093607088415,0.22795136315904266,0.7333333333333333,0.7329851426628861,0.723342939481268,0.7426273458445041,0.7352371536540954,0.7375749597776802,0.8305426356589147,0.47280633378831843
0.67,0.24944844830122076,SOL,XGBoost,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 2, ""min_child_weight"": 10, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",1,0.275,0.7433439044177299,0.7583333333333333,0.7433439044177299,0.8053691275167785,0.6813186813186813,0.7452450138687096,0.7417721931052443,0.8200930206061394,0.4870048248268757,0.7423611111111111,0.6816131979386862,0.5425400739827374,0.8206863218946351,0.69490184944841,0.6740843297386516,0.7027300864217936,0.368398468107836
0.67,0.24944844830122076,SOL,XGBoost,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 2, ""min_child_weight"": 10, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",2,0.475,0.7618537188918357,0.79375,0.7618537188918357,0.6746987951807228,0.8490086426029486,0.7906158635724024,0.7499581939799331,0.8174184782608694,0.5390429162895153,0.7722222222222223,0.5410429922379985,0.215311004784689,0.8667749796913079,0.8520114942528736,0.5594089416519323,0.7188684011113917,0.2892239984709324
0.67,0.24944844830122076,SOL,XGBoost,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 2, ""min_child_weight"": 10, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",3,0.25,0.574595796265489,0.7381944444444445,0.574595796265489,0.31078610603290674,0.8384054864980711,0.5695454545454546,0.6019076836277725,0.6875183657157634,0.16837121107324513,0.7520833333333333,0.6567122019820784,0.47577092511013214,0.8376534788540245,0.648742056981188,0.6697891331283558,0.7679976825294847,0.3178350824850171
0.67,0.24944844830122076,SOL,XGBoost,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 2, ""min_child_weight"": 10, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",4,0.45,0.7328333286691107,0.8756944444444444,0.7328333286691107,0.537467700258398,0.9281989570798235,0.838886977414144,0.691722972972973,0.8202069256756757,0.509793757559523,0.7979166666666667,0.5836707199424547,0.28501228501228504,0.8823291548726243,0.6895563898308776,0.5755883988139363,0.7516939631208304,0.23940145356506382
0.67,0.24944844830122076,SOL,XGBoost,"{""colsample_bytree"": 0.7, ""gamma"": 1, ""learning_rate"": 0.02, ""max_depth"": 2, ""min_child_weight"": 10, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.8}",5,0.275,0.6331824111733558,0.6680555555555555,0.6331824111733558,0.5200803212851406,0.7462845010615711,0.6304152997209287,0.6442775676133476,0.7048771949635819,0.27434286739991104,0.7465277777777778,0.7444125500440324,0.721161191749427,0.7676639083386378,0.7444431143274199,0.7499432400364053,0.841066179156162,0.4943557585366425
