timestamp,corr_sol_btc_168h,corr_sol_eth_168h,beta_sol_btc_168h,beta_sol_eth_168h
2024-02-10 09:00:00+00:00,0.6422986106973488,0.6219004883219099,1.2360023521317445,1.2052866624745828
2024-02-10 10:00:00+00:00,0.6455896936920624,0.6286116845082691,1.2544057113627172,1.2261750726438712
2024-02-10 11:00:00+00:00,0.6472606217920778,0.6299299433569611,1.2519362096452522,1.2345908956189529
2024-02-10 12:00:00+00:00,0.6465885078173678,0.6279762759889046,1.2518708289380538,1.2310732009517333
2024-02-10 13:00:00+00:00,0.6481758723759529,0.6312583318855989,1.2503884379170236,1.233216998992862
2024-02-10 14:00:00+00:00,0.6471837033961259,0.6305036800962138,1.247472403129883,1.2327355306326562
2024-02-10 15:00:00+00:00,0.6470785210958421,0.6296321771103897,1.2468596503775395,1.2300390378604082
2024-02-10 16:00:00+00:00,0.6466574046483277,0.6302169396562335,1.2439661776222268,1.2308230398504065
2024-02-10 17:00:00+00:00,0.6459981176877878,0.6319058384980683,1.2438250568510911,1.2316963628608004
2024-02-10 18:00:00+00:00,0.6428854984317687,0.6278451439064422,1.244368013019573,1.2321523589374717
2024-02-10 19:00:00+00:00,0.6428536764901246,0.6263064339409646,1.2383686280558643,1.225991090136722
2024-02-10 20:00:00+00:00,0.6373524223277667,0.6251931274136031,1.2160321566574241,1.2212287016322023
2024-02-10 21:00:00+00:00,0.6371024688151006,0.6254306252974546,1.2168415567358624,1.2228649307280595
2024-02-10 22:00:00+00:00,0.6383553871936267,0.6261598626417988,1.2187489920027827,1.215291244028657
2024-02-10 23:00:00+00:00,0.6391085373674315,0.6243425616003216,1.220438514177609,1.21300763938872
2024-02-11 00:00:00+00:00,0.639207551360517,0.6239217185480816,1.2206689991994646,1.2122426206363632
2024-02-11 01:00:00+00:00,0.6413148068567642,0.6205175821167778,1.2239250088820097,1.207740156703932
2024-02-11 02:00:00+00:00,0.6389683196820058,0.6204143906740663,1.2177230477896581,1.2071689345845151
2024-02-11 03:00:00+00:00,0.6436854633931469,0.628456189209361,1.1841143699206622,1.2132124667199815
2024-02-11 04:00:00+00:00,0.6407077945704338,0.6255856512587408,1.1701043242122255,1.1986511054581175
2024-02-11 05:00:00+00:00,0.6412250425822879,0.6238468983762112,1.1709431260029295,1.1952065925991235
2024-02-11 06:00:00+00:00,0.6387807751755568,0.6218875095668278,1.1677298766525883,1.1968461084291908
2024-02-11 07:00:00+00:00,0.642650312581825,0.6245555459698561,1.1723927064783968,1.198894312417854
2024-02-11 08:00:00+00:00,0.6432550775368963,0.6249120313135887,1.1741285691545518,1.1994317729964976
2024-02-11 09:00:00+00:00,0.6385676343478256,0.6181444754218987,1.1684376822471805,1.194144638617629
2024-02-11 10:00:00+00:00,0.6377079072864729,0.6177934433006654,1.1695428306870053,1.1966391756328956
2024-02-11 11:00:00+00:00,0.6367974177267444,0.6178405782132609,1.1606291709107517,1.1918413757601132
2024-02-11 12:00:00+00:00,0.6363672629904042,0.6167945478565154,1.1585910571410813,1.186021944973253
2024-02-11 13:00:00+00:00,0.6373007934249613,0.6179705554618219,1.1552241923719722,1.1832845470413578
2024-02-11 14:00:00+00:00,0.6368572099507989,0.617327279011147,1.154666521497587,1.1832208619514375
2024-02-11 15:00:00+00:00,0.6377943966283747,0.6186842092967959,1.1585144815030506,1.1875001894851762
2024-02-11 16:00:00+00:00,0.6380005268498403,0.61904851206138,1.1594821866085598,1.1888821225254234
2024-02-11 17:00:00+00:00,0.6386193765240007,0.6206619911402449,1.1579557963085714,1.1913636183150393
2024-02-11 18:00:00+00:00,0.6378854386721763,0.6220831460572359,1.1598221048969688,1.202429332143196
2024-02-11 19:00:00+00:00,0.6365796910041853,0.6215540347837467,1.1602049714733407,1.2126042015454543
2024-02-11 20:00:00+00:00,0.6404251302171315,0.6323538356290721,1.1692654361445995,1.2593228636961593
2024-02-11 21:00:00+00:00,0.638767029510988,0.6307432575161545,1.1652363732418822,1.2528371038543182
2024-02-11 22:00:00+00:00,0.638126055142731,0.6296052305843564,1.1697609325235598,1.257949096716593
2024-02-11 23:00:00+00:00,0.6365487381067844,0.6287548534603491,1.164630477734918,1.2541171091437189
2024-02-12 00:00:00+00:00,0.6411699153971396,0.6298531287047884,1.180341883819191,1.2669200585588223
2024-02-12 01:00:00+00:00,0.6442849476843369,0.6292461288094904,1.1886797735638055,1.2685371588042798
2024-02-12 02:00:00+00:00,0.6544516406987778,0.6348417112440421,1.224367831573091,1.3024851468694845
2024-02-12 03:00:00+00:00,0.6505056896837439,0.629570395717959,1.2205254650020434,1.297623556247808
2024-02-12 04:00:00+00:00,0.6517035297022381,0.632289756500297,1.2242568795923046,1.3043229525500755
2024-02-12 05:00:00+00:00,0.6521085155995208,0.6325379431893723,1.2244251750762882,1.3041850965559325
2024-02-12 06:00:00+00:00,0.6523506221455339,0.6318058171009894,1.2232428277751017,1.3022109189381312
2024-02-12 07:00:00+00:00,0.648646057250044,0.6303483838682116,1.2181647670808824,1.2960493962918873
2024-02-12 08:00:00+00:00,0.6486127324088549,0.634884002160904,1.217195695783342,1.3045164011237922
2024-02-12 09:00:00+00:00,0.6524684495887066,0.6390935595253703,1.2237301293244622,1.3108523651435824
2024-02-12 10:00:00+00:00,0.6520859132982562,0.6390306631291552,1.221182203455671,1.3078650753421541
2024-02-12 11:00:00+00:00,0.6518177329389715,0.6370319753451649,1.2214728267162644,1.304326696735791
2024-02-12 12:00:00+00:00,0.6531122699654226,0.6362792599412636,1.2227321169943886,1.3037854340056012
2024-02-12 13:00:00+00:00,0.6509365303969249,0.6356309778027491,1.2179973450680945,1.299984731725805
2024-02-12 14:00:00+00:00,0.6675837661513525,0.6530311989443036,1.218959379361131,1.2982787143259116
2024-02-12 15:00:00+00:00,0.662748038457894,0.6539743601717181,1.1467336678453715,1.2829930486805405
2024-02-12 16:00:00+00:00,0.6592764719224646,0.6544131121487623,1.1292748136741606,1.280558732148381
2024-02-12 17:00:00+00:00,0.6616364662222202,0.6353493238434316,1.1318485177102722,1.1476337437356627
2024-02-12 18:00:00+00:00,0.6618541630584124,0.6328497402091644,1.1305072088833596,1.1399858287615492
2024-02-12 19:00:00+00:00,0.6587045307704678,0.6295333598735509,1.1206722729302356,1.1289585664215767
2024-02-12 20:00:00+00:00,0.6667317469009005,0.6340570595461594,1.129258835288432,1.12331008035767
2024-02-12 21:00:00+00:00,0.6690977361022814,0.6345759960388281,1.119097133677444,1.1177760408044046
2024-02-12 22:00:00+00:00,0.6713721545814588,0.6414083369111949,1.1285407873124709,1.1252684432772369
2024-02-12 23:00:00+00:00,0.6689566517972512,0.6406736343012908,1.121094196223196,1.1204268013382386
2024-02-13 00:00:00+00:00,0.6645611392612584,0.6354044571778579,1.1366883797912628,1.1324884694692592
2024-02-13 01:00:00+00:00,0.6643971671998129,0.6352208477430731,1.1364913290692125,1.1312148987865052
2024-02-13 02:00:00+00:00,0.6653739599414573,0.6358005628916549,1.1375617327248773,1.1251294286849751
2024-02-13 03:00:00+00:00,0.6667881082494304,0.6359208639542194,1.137649983467551,1.1216641166083314
2024-02-13 04:00:00+00:00,0.6668713742660317,0.6357913867686604,1.137126781452687,1.1208958206189603
2024-02-13 05:00:00+00:00,0.6673268887962022,0.6360164968201379,1.1379614369164817,1.121374350771262
2024-02-13 06:00:00+00:00,0.6677089883227575,0.6368578613384097,1.1390785415648512,1.1226007037792436
2024-02-13 07:00:00+00:00,0.6672618718969244,0.6371968915823608,1.1384197816885526,1.125311222934341
2024-02-13 08:00:00+00:00,0.6671083054932674,0.6370645577173126,1.1394773438742338,1.1230349228036236
2024-02-13 09:00:00+00:00,0.6669384721656765,0.6349652150941207,1.1400473180181885,1.116289904151448
2024-02-13 10:00:00+00:00,0.6721265107136538,0.6398231445449258,1.1189024840153199,1.1004630652487404
2024-02-13 11:00:00+00:00,0.6727638473032287,0.6417762916489018,1.1204568368063168,1.1019607930583093
2024-02-13 12:00:00+00:00,0.6738877352518974,0.6430910759832853,1.1230448237733412,1.1044182203943373
